,제목,회사명,refine_기술스택,스크랩수,조회수,최소경력,최대경력,주소(시도),주소(시군구),취업축하금,데이터수집일,URL,카테고리,기술스택
964886,[파운트/핀테크] RA(로보어드바이저) 백엔드 개발자(Python),파운트,"['Celery', 'Django', 'Django REST framework', 'PostgreSQL', 'MySQL', 'Pandas', 'Redis', 'FastAPI', 'Amazon EKS', 'AWS', 'NumPy']",11,368,4,8,서울,중구,70,2024-06-02 20:33:17.705821,https://www.jumpit.co.kr/position/19670,서버/백엔드 개발자,MySQL
964896,마케팅 시스템 개발자 채용,원스토어,"['Jenkins', 'AZURE', 'Java', 'REST API', 'Git', 'JavaScript', 'MySQL', 'Spring Boot', 'Oracle', 'Kotlin']",12,98,3,10,경기,성남시,70,2024-06-02 20:33:18.819821,https://www.jumpit.co.kr/position/25235,서버/백엔드 개발자,MySQL
964905,[IT본부] Java 백엔드 개발자 채용,넥스큐브코퍼레이션,"['Jenkins', 'Java', 'REST API', 'QueryDSL', 'GitHub', 'MySQL', 'Spring Framework', 'Spring Boot', 'MSSQL', 'Spring Data JPA', 'AWS']",1,56,2,10,서울,금천구,70,2024-06-02 20:33:20.999481,https://www.jumpit.co.kr/position/25996,서버/백엔드 개발자,MySQL
964907,[이노룰스] Java 기반 솔루션 개발 리더급 모집,이노룰스,"['RDB', 'Spring MVC', 'JSP', 'PostgreSQL', 'JavaScript', 'MySQL', 'Spring Boot', 'Spring', 'DB']",1,33,10,15,서울,송파구,70,2024-06-02 20:33:20.999481,https://www.jumpit.co.kr/position/25439,서버/백엔드 개발자,MySQL
964909,[소프트웨어사업본부] 백엔드 개발,올림플래닛,"['Rancher', 'Docker', 'GitHub', 'JavaScript', 'MySQL', 'Node.js', 'AWS', 'Kubernetes']",6,263,3,7,서울,강남구,70,2024-06-02 20:33:22.069483,https://www.jumpit.co.kr/position/24413,서버/백엔드 개발자,MySQL
964912,백엔드 개발자(커뮤니티 서비스),커넥트온,"['Java', 'GCP', 'JavaScript', 'MySQL', 'PHP', 'MariaDB', 'Node.js', 'Laravel', 'AWS']",31,1117,5,15,경기,성남시,70,2024-06-02 20:33:23.162481,https://www.jumpit.co.kr/position/19311,서버/백엔드 개발자,MySQL
964915,백엔드 개발자,플라잉캣,"['TypeScript', 'Amazon SQS', 'Terraform', 'MySQL', 'MariaDB', 'Mocha', 'NestJS', 'GitLab', 'Amazon RDS', 'TypeORM']",21,908,3,15,서울,강남구,70,2024-06-02 20:33:23.162481,https://www.jumpit.co.kr/position/20753,서버/백엔드 개발자,MySQL
964916,[빗썸] Back End - 거래소 서비스 개발 (7년 이상),빗썸코리아,"['Jenkins', 'Java', 'ELK', 'MySQL', 'Kafka', 'Redis', 'Spring Boot', 'MongoDB', 'Gradle', 'Oracle']",29,1331,7,15,서울,강남구,70,2024-06-02 20:33:23.162481,https://www.jumpit.co.kr/position/8965,서버/백엔드 개발자,MySQL
964917,"[자사 웹/앱 플랫폼] 백엔드 개발리더 (자바,스프링부트, aws5년+)",아인잡,"['Java', 'REST API', 'Git', 'NoSql', 'Docker', 'MySQL', 'Spring Framework', 'AWS', 'Spring Data JPA']",0,33,7,15,서울,강남구,70,2024-06-02 20:33:24.237492,https://www.jumpit.co.kr/position/25506,서버/백엔드 개발자,MySQL
964921,[협업툴 플로우] 글로벌 개발팀(웹서버개발자) 모집,마드라스체크,"['Java', 'REST API', 'Amazon EC2', 'jQuery', 'Linux', 'PostgreSQL', 'MySQL', 'JavaScript', 'Node.js', 'Spring']",23,297,0,3,서울,영등포구,70,2024-06-02 20:33:24.237492,https://www.jumpit.co.kr/position/25824,서버/백엔드 개발자,MySQL
964923,Java/Spring 웹프로그래머 채용,이노디스,"['Java', 'jQuery', 'JavaScript', 'MySQL', 'MariaDB', 'Spring', 'Oracle']",1,70,3,7,서울,송파구,70,2024-06-02 20:33:25.312491,https://www.jumpit.co.kr/position/25822,서버/백엔드 개발자,MySQL
964927,Node.js  백엔드 개발자 (3년 이상 경력),티엔에이치,"['TypeScript', 'Linux', 'JavaScript', 'MySQL', 'Node.js']",1,278,3,6,경기,성남시,70,2024-06-02 20:33:25.312491,https://www.jumpit.co.kr/position/24165,서버/백엔드 개발자,MySQL
964929,Backend 개발 - 플랫폼 운영 & 개발,미니게이트,"['Java', 'Git', 'MySQL', 'Spring Framework', 'Spring Boot', 'Spring', 'Oracle', 'MSSQL', 'AWS', 'Python']",38,1770,8,10,서울,강남구,70,2024-06-02 20:33:26.385491,https://www.jumpit.co.kr/position/8563,서버/백엔드 개발자,MySQL
964930,[경력] 웹개발자 채용 안내 - PHP 가능자 우대,하이컴프아이엔티,"['MySQL', 'JavaScript', 'PHP', 'Node.js', 'Ajax']",28,2266,2,10,경기,고양시,70,2024-06-02 20:33:26.385491,https://www.jumpit.co.kr/position/2157,서버/백엔드 개발자,MySQL
964935,백엔드 개발자 경력 정규직 채용,엠투클라우드,"['RDB', 'REST API', 'AngularJS', 'Spring MVC', 'JavaScript', 'MySQL', 'MariaDB', 'Node.js', 'AWS']",0,34,6,10,서울,송파구,70,2024-06-02 20:33:27.457542,https://www.jumpit.co.kr/position/25271,서버/백엔드 개발자,MySQL
964936,백엔드 개발자,스타일씨코퍼레이션,"['jQuery', 'MySQL', 'JavaScript', 'PHP', 'Ajax']",14,1102,3,10,서울,마포구,70,2024-06-02 20:33:27.457542,https://www.jumpit.co.kr/position/8287,서버/백엔드 개발자,MySQL
964943,[메이크샵] 백엔드 개발자(PHP),커넥트웨이브,"['MySQL', 'PHP']",4,59,1,5,서울,금천구,70,2024-06-02 20:33:28.531560,https://www.jumpit.co.kr/position/25203,서버/백엔드 개발자,MySQL
964944,안드로이드 경력 백엔드 개발자,하이로컬,"['TypeScript', 'REST API', 'MySQL', 'Node.js', 'React Native', 'AWS', 'React', 'WebSocket']",20,1402,2,5,서울,종로구,70,2024-06-02 20:33:30.696762,https://www.jumpit.co.kr/position/6830,서버/백엔드 개발자,MySQL
964945,"개발 팀장(플랫폼 백엔드, 프론트엔드 개발)",씨케이브릿지,"['TypeScript', 'Java', 'jQuery UI', 'Django', 'JavaScript', 'MySQL', 'Spring Framework', 'Spring', 'React', 'Python']",6,169,8,20,부산,연제구,70,2024-06-02 20:33:30.696762,https://www.jumpit.co.kr/position/24641,서버/백엔드 개발자,MySQL
964946,백엔드 개발자(5년 이상),패스트뷰,"['Java', 'Hibernate', 'Git', 'MySQL', 'Spring Boot', 'Node.js', 'AWS', 'Jira', 'Kotlin']",0,32,5,10,서울,강남구,70,2024-06-02 20:33:30.696762,https://www.jumpit.co.kr/position/25519,서버/백엔드 개발자,MySQL
964954,Account & Community 개발 팀장급 채용,디어유,"['Java', 'REST API', 'NoSql', 'MySQL', 'Spring Boot', 'AWS', 'Python', 'SQL']",1,70,10,15,서울,강남구,70,2024-06-02 20:33:32.858190,https://www.jumpit.co.kr/position/24820,서버/백엔드 개발자,MySQL
964955,백엔드 개발자(시니어),벤디스,"['Java', 'QueryDSL', 'MySQL', 'MongoDB', 'Spring Boot', 'Spring', 'AWS', 'Mybatis']",1,34,8,15,서울,강남구,70,2024-06-02 20:33:32.858190,https://www.jumpit.co.kr/position/25173,서버/백엔드 개발자,MySQL
964958,"[쿡앱스] 서버 프로그래머(병역특례-전문연구요원, 석사 학력 이상)",쿡앱스,"['TypeScript', 'Git', 'Docker', 'Rest.li', 'PostgreSQL', 'MySQL', 'Redis', 'gRPC', 'Python']",51,2819,0,1,경기,성남시,70,2024-06-02 20:33:33.927199,https://www.jumpit.co.kr/position/17927,서버/백엔드 개발자,MySQL
964959,Node.js 백엔드 개발자 채용,나우코딩랩스,"['TypeScript', 'Amazon EC2', 'Amazon ECR', 'MySQL', 'Node.js', 'AWS']",1,34,4,20,서울,중구,70,2024-06-02 20:33:33.927199,https://www.jumpit.co.kr/position/25411,서버/백엔드 개발자,MySQL
964964,[마미톡] Backend Engineer,휴먼스케이프,"['TypeScript', 'NoSql', 'GraphQL', 'MySQL', 'Node.js', 'AWS', 'NestJS']",12,470,5,8,서울,강남구,70,2024-06-02 20:33:36.082208,https://www.jumpit.co.kr/position/22661,서버/백엔드 개발자,MySQL
964965,[Qualson] BE Engineer,퀄슨,"['Docker', 'Django REST framework', 'GitHub', 'Django', 'MySQL', 'Redis', 'FastAPI', 'AWS']",4,86,4,10,서울,강남구,70,2024-06-02 20:33:36.082208,https://www.jumpit.co.kr/position/25167,서버/백엔드 개발자,MySQL
964967,[경력] 백엔드 개발자,올라핀테크,"['Java', 'Git', 'NoSql', 'MySQL', 'ES6', 'MariaDB', 'Spring Boot', 'Node.js', 'Spring Data JPA', 'Mybatis']",6,163,3,7,서울,강남구,70,2024-06-02 20:33:36.082208,https://www.jumpit.co.kr/position/25452,서버/백엔드 개발자,MySQL
964972,[수출 마케팅 관리 솔루션]  백엔드 개발자 모집,셀디코리아,"['Java', 'Docker', 'MySQL', 'Go', 'SQL']",16,1112,2,8,서울,중구,70,2024-06-02 20:33:38.245731,https://www.jumpit.co.kr/position/18812,서버/백엔드 개발자,MySQL
964975,백엔드 개발자 경력 채용,피앤더블유에이티,"['Strapi', 'JavaScript', 'MySQL', 'Node.js', 'AWS', 'Webpack']",16,606,3,7,서울,영등포구,70,2024-06-02 20:33:39.321741,https://www.jumpit.co.kr/position/14401,서버/백엔드 개발자,MySQL
964979,백엔드 개발 팀원 모집 [경력/글로벌인재],업템포글로벌,"['GCP', 'MySQL', 'Node.js', 'AWS']",24,1305,3,10,서울,강남구,70,2024-06-02 20:33:39.321741,https://www.jumpit.co.kr/position/5253,서버/백엔드 개발자,MySQL
964980,"[트러스테이] Software Engineer, Back-end / Kotlin",야놀자(yanolja),"['Golang', 'MySQL', 'Spring Boot', 'AWS', 'Kubernetes', 'Kotlin']",10,389,5,15,서울,강남구,70,2024-06-02 20:33:40.408751,https://www.jumpit.co.kr/position/23508,서버/백엔드 개발자,MySQL
964988,백엔드 서버 개발자 (Backend),비밀리,"['Java', 'Docker', 'PostgreSQL', 'MySQL', 'Kafka', 'Redis', 'MSA', 'Spring Boot', 'Spring Data JPA', 'gRPC']",3,59,4,15,경기,성남시,70,2024-06-02 20:33:41.487761,https://www.jumpit.co.kr/position/25413,서버/백엔드 개발자,MySQL
964990,[빗썸] 백오피스 시스템 B/E 개발자,빗썸코리아,"['Java', 'QueryDSL', 'ELK', 'MySQL', 'Kafka', 'Redis', 'Spring Boot', 'Gradle', 'Oracle', 'Spring Batch', 'Spring Security']",6,125,3,15,서울,강남구,70,2024-06-02 20:33:41.487761,https://www.jumpit.co.kr/position/25776,서버/백엔드 개발자,MySQL
964992,[코스닥 상장사] 서버 개발 실장 채용,디어유,"['Java', 'NoSql', 'Elasticsearch', 'MySQL', 'AWS', 'Python']",17,1039,10,15,서울,강남구,70,2024-06-02 20:33:41.487761,https://www.jumpit.co.kr/position/18422,서버/백엔드 개발자,MySQL
964993,서버 개발자 (시니어),비로보틱스,"['REST API', 'Hibernate', 'MySQL', 'MariaDB', 'Spring Framework', 'Spring Boot', 'Spring', 'ActiveMQ', 'AWS', 'WebSocket']",0,24,5,10,서울,송파구,70,2024-06-02 20:33:41.487761,https://www.jumpit.co.kr/position/25210,서버/백엔드 개발자,MySQL
964996,BacK-End 개발자 경력 수시 채용,지니너스,"['Java', 'jQuery', 'JSP', 'MySQL', 'MariaDB', 'Spring Boot', 'React.js Boilerplate', 'Spring', 'Python']",17,978,5,12,서울,송파구,70,2024-06-02 20:33:42.575285,https://www.jumpit.co.kr/position/20635,서버/백엔드 개발자,MySQL
964997,Sr. Backend Engineer,에이아이트릭스,"['Golang', 'MySQL', 'MongoDB', 'Python']",0,26,5,10,서울,강남구,70,2024-06-02 20:33:42.575285,https://www.jumpit.co.kr/position/25471,서버/백엔드 개발자,MySQL
965001,Asterisk CTI AICC Java 개발자,엠비아이솔루션,"['Java', 'MySQL', 'PHP']",5,451,7,30,서울,마포구,70,2024-06-02 20:33:45.821192,https://www.jumpit.co.kr/position/21893,서버/백엔드 개발자,MySQL
965003,[4-10년] Back-End Developer,비씨랩스,"['RabbitMQ', 'Java', 'Terraform', 'GitHub', 'MySQL', 'Redis', 'Spring Boot', 'AWS', 'Jira', 'CircleCI']",11,698,4,10,서울,강남구,70,2024-06-02 20:33:45.821192,https://www.jumpit.co.kr/position/17199,서버/백엔드 개발자,MySQL
965005,백엔드 웹 개발자,아백,"['Rails', 'Git', 'Django', 'MySQL', 'Node.js', 'AWS', 'Ruby']",14,1602,2,9,대전,중구,70,2024-06-02 20:33:45.821192,https://www.jumpit.co.kr/position/19088,서버/백엔드 개발자,MySQL
965006,에이전시 PHP 백엔드 경력직 모집(정규직),코워커넷,"['REST API', 'Linux', 'MySQL', 'PHP', 'MariaDB', 'Laravel']",8,443,3,10,서울,은평구,70,2024-06-02 20:33:46.894216,https://www.jumpit.co.kr/position/21541,서버/백엔드 개발자,MySQL
965011,[(주)에이젠글로벌] Java BackEnd Developer,에이젠글로벌,"['RabbitMQ', 'Java', 'Git', 'NoSql', 'PostgreSQL', 'MySQL', 'Kafka', 'Spring Boot', 'Spring', 'AWS']",1,27,5,20,서울,영등포구,70,2024-06-02 20:33:47.976083,https://www.jumpit.co.kr/position/25599,서버/백엔드 개발자,MySQL
965014,마이데이터 백엔드 개발자 채용,헥토데이터,"['Java', 'JUnit', 'MySQL', 'Spring Framework', 'Spring Boot', 'Spring Batch', 'Mybatis']",3,27,2,7,서울,강남구,70,2024-06-02 20:33:47.976083,https://www.jumpit.co.kr/position/25954,서버/백엔드 개발자,MySQL
965021,IOT 및 Backend 개발자,고스트패스,"['PostgreSQL', 'MySQL', 'ASP.NET', 'Node.js', 'MSSQL']",3,712,2,10,광주,서구,70,2024-06-02 20:33:50.189247,https://www.jumpit.co.kr/position/20116,서버/백엔드 개발자,MySQL
965025,back-end interface 개발자 채용,원스토어,"['Java', 'AZURE', 'REST API', 'GCP', 'MySQL', 'Spring Framework', 'Oracle', 'AWS']",1,42,5,15,경기,성남시,70,2024-06-02 20:33:52.351276,https://www.jumpit.co.kr/position/25237,서버/백엔드 개발자,MySQL
965026,"[Backend 개발 - R&D, 개발]",미니게이트,"['Java', 'REST API', 'Git', 'MySQL', 'Spring Boot', 'Spring', 'MSSQL', 'Oracle', 'AWS']",17,1321,8,10,서울,강남구,70,2024-06-02 20:33:52.351276,https://www.jumpit.co.kr/position/3816,서버/백엔드 개발자,MySQL
965027,[주식회사 고퀄] 서버 개발 경력자 채용,고퀄,"['Java', 'MySQL', 'PHP', 'Python']",0,51,3,8,서울,금천구,70,2024-06-02 20:33:53.449295,https://www.jumpit.co.kr/position/25683,서버/백엔드 개발자,MySQL
965033,Cloud Back-End 개발자(시니어),이우소프트,"['TypeScript', 'CSS 3', 'PostgreSQL', 'MySQL', 'HTML5', 'Node.js', 'Mocha', 'NestJS', 'ExpressJS', 'Jest']",1,77,5,10,경기,화성시,70,2024-06-02 20:33:54.530305,https://www.jumpit.co.kr/position/24758,서버/백엔드 개발자,MySQL
965037,모바일 백엔드 개발,오케이포스,"['Git', 'Slack', 'Linux', 'Confluence', 'MySQL', 'Spring Framework', 'AWS', 'Jira', 'Python']",0,19,5,8,경기,수원시,70,2024-06-02 20:33:56.702314,https://www.jumpit.co.kr/position/25668,서버/백엔드 개발자,MySQL
965038,[토스] Financial System Engineer,비바리퍼블리카,"['ERP', 'SAP', 'PostgreSQL', 'MySQL', 'Hadoop', 'MongoDB', 'Databricks', 'MSSQL', 'Oracle', 'SQL']",23,1338,5,10,서울,강남구,70,2024-06-02 20:33:56.702314,https://www.jumpit.co.kr/position/18982,서버/백엔드 개발자,MySQL
965039,[자사 서비스] 서비스 PLATFORM DA/백엔드 개발/PM (8년 이상),아인잡,"['Jenkins', 'Java', 'Git', 'NoSql', 'Docker', 'MySQL', 'Spring Framework', 'AWS', 'AWS CodeCommit', 'Amazon RDS']",1,16,8,15,서울,강남구,70,2024-06-02 20:33:56.702314,https://www.jumpit.co.kr/position/25504,서버/백엔드 개발자,MySQL
965040,백엔드 개발자,데이터메이커,"['Rails', 'REST API', 'Django', 'Django REST framework', 'PostgreSQL', 'MySQL', 'Node.js', 'Spring', 'Oracle', 'Python']",4,69,5,20,대전,유성구,70,2024-06-02 20:33:58.846340,https://www.jumpit.co.kr/position/25337,서버/백엔드 개발자,MySQL
965045,백엔드 개발자,에이미파이,"['Amazon Elasticsearch Service', 'Elasticsearch', 'Django', 'MySQL', 'AWS', 'Python']",18,1581,5,10,부산,남구,70,2024-06-02 20:34:00.987359,https://www.jumpit.co.kr/position/7156,서버/백엔드 개발자,MySQL
965047,시니어 백엔드 개발자,오엔제이,"['spring', 'amazon ec2', 'java', 'Git', 'MySQL', 'Redis']",3,368,5,10,서울,강남구,70,2024-06-02 20:34:00.987359,https://www.jumpit.co.kr/position/20678,서버/백엔드 개발자,MySQL
965050,[백엔드] 해피페이 카드,섹타나인,"['Java', 'PostgreSQL', 'MySQL', 'Spring Framework', 'Oracle', 'React']",1,187,7,10,서울,강남구,70,2024-06-02 20:34:03.251385,https://www.jumpit.co.kr/position/24866,서버/백엔드 개발자,MySQL
965051,백엔드 시니어 개발자,딜리버리랩,"['PostgreSQL', 'MySQL', 'Spring Boot', 'Oracle', 'AWS']",3,78,5,15,서울,성동구,70,2024-06-02 20:34:03.251385,https://www.jumpit.co.kr/position/24992,서버/백엔드 개발자,MySQL
965054,[O2pluss] Back-end 개발자 추가 모집,오투플러스,"['RabbitMQ', 'RDB', 'Elasticsearch', 'MySQL', 'PHP', 'Laravel']",1,29,3,10,경기,용인시,70,2024-06-02 20:34:04.327385,https://www.jumpit.co.kr/position/25335,서버/백엔드 개발자,MySQL
965056,[광고 제품팀] 서버/백엔드 개발자 (3년 이상),버즈빌(허니스크린),"['MySQL', 'Go', 'Amazon DynamoDB', 'Python', 'Kubernetes']",2,67,3,15,서울,송파구,70,2024-06-02 20:34:04.327385,https://www.jumpit.co.kr/position/24945,서버/백엔드 개발자,MySQL
965058,서버 개발자,포토위젯,"['HTTPie', 'Java', 'MySQL', '.NET', 'Redis', 'TCP/IP', 'MongoDB', 'MSSQL', 'AWS', 'gRPC', 'Protobuf']",5,303,5,10,서울,강남구,70,2024-06-02 20:34:05.411465,https://www.jumpit.co.kr/position/17474,서버/백엔드 개발자,MySQL
965059,[H2O KOREA] 예약사업부 개발팀 백엔드 개발자 모집,에이치투오호스피탈리티,"['Java', 'Linux', 'Docker', 'JavaScript', 'MySQL', 'PHP', 'Spring', 'AWS', 'Python']",0,27,1,3,서울,강남구,70,2024-06-02 20:34:06.514387,https://www.jumpit.co.kr/position/26011,서버/백엔드 개발자,MySQL
965063,네트워크 모니터링 시스템  풀스택 개발자,에스티엔인포텍,"['Java', 'MySQL', 'MariaDB', 'Spring', 'React', 'SQL']",5,505,3,10,경기,광명시,70,2024-06-02 20:34:08.653429,https://www.jumpit.co.kr/position/18575,서버/백엔드 개발자,MySQL
965072,[두핸즈] 백엔드 소프트웨어 엔지니어 채용 (경력 3년 ~ 7년),두핸즈,"['TypeScript', 'Docker', 'PostgreSQL', 'JavaScript', 'MySQL', 'Kafka', 'Redis', 'Node.js', 'AWS', 'NestJS', 'Kubernetes']",0,46,3,10,서울,성동구,70,2024-06-02 20:34:11.941767,https://www.jumpit.co.kr/position/25308,서버/백엔드 개발자,MySQL
965074,백엔드 개발,지에스티,"['C#', 'C++', 'Git', 'GitHub', 'MySQL', 'PHP', 'JSON', 'MSSQL', 'AWS']",3,318,3,10,경기,부천시,70,2024-06-02 20:34:13.023246,https://www.jumpit.co.kr/position/21749,서버/백엔드 개발자,MySQL
965077,[655억투자] 백엔드 개발자 (시니어),아이헤이트플라잉버그스,"['TypeScript', 'Java', 'GraphQL', 'MySQL', 'Kafka', 'Node.js', 'AWS', 'NestJS', 'Kubernetes', 'Python']",0,48,5,10,서울,영등포구,70,2024-06-02 20:34:15.320280,https://www.jumpit.co.kr/position/25490,서버/백엔드 개발자,MySQL
965079,API개발팀 백엔드 개발자,헥토데이터,"['Jenkins', 'Java', 'Git', 'Linux', 'Docker', 'JUnit', 'MySQL', 'Spring Framework', 'Spring Batch']",0,15,4,10,서울,강남구,70,2024-06-02 20:34:15.320280,https://www.jumpit.co.kr/position/25955,서버/백엔드 개발자,MySQL
965084,백엔드 소프트웨어 엔지니어,배러머신,"['Golang', 'AZURE', 'Docker', 'MySQL', 'MongoDB', 'Node.js', 'FastAPI', 'Azure DevOps', 'Kubernetes', 'Python']",1,42,3,5,서울,강남구,70,2024-06-02 20:34:17.480561,https://www.jumpit.co.kr/position/25420,서버/백엔드 개발자,MySQL
965085,Server & Web Engineer,라이트뷰,"['TypeScript', 'Java', 'Vue.js', 'AngularJS', 'MySQL', 'Spring Framework', 'Redis', 'MongoDB', 'AWS', 'Angular 2']",3,90,1,10,서울,마포구,70,2024-06-02 20:34:17.480561,https://www.jumpit.co.kr/position/25758,서버/백엔드 개발자,MySQL
965086,개발 팀장 채용,패니지먼트,"['TypeScript', 'MySQL', 'Sequelize', 'Node.js', 'React Native', 'mobX', 'React']",0,24,5,10,서울,영등포구,70,2024-06-02 20:34:17.480561,https://www.jumpit.co.kr/position/25909,서버/백엔드 개발자,MySQL
965091,[스마트로그] 부정방지클릭 솔루션 백엔드 엔지니어 (5년 이상),스퀘어스,"['AWS CodeDeploy', 'ELK', 'GitHub', 'MySQL', 'Go', 'PHP', 'Redis', 'Node.js', 'NestJS']",2,62,5,8,서울,중구,70,2024-06-02 20:34:19.757293,https://www.jumpit.co.kr/position/24842,서버/백엔드 개발자,MySQL
