,제목,회사명,refine_기술스택,스크랩수,조회수,최소경력,최대경력,주소(시도),주소(시군구),취업축하금,데이터수집일,URL,카테고리,기술스택
1803749,컴퓨터 비전 딥러닝/머신러닝 개발자(ADAS/DMS/영상인식) (신입),에프에스솔루션,"['C++', 'C', 'PyTorch', 'Docker', 'OpenCV', 'DeepLearning', 'Embedded', 'MachineLearning', 'Python', 'TensorFlow']",42,1360,0,1,경기,성남시,70,2024-05-08 00:30:37.769607,https://www.jumpit.co.kr/position/19113,인공지능/머신러닝,OpenCV
1803751,영상분야 AI 개발 모집,비솔,"['AI/인공지능', 'PyTorch', 'OpenCV', 'TensorFlow']",9,701,5,20,경기,광명시,70,2024-05-08 00:30:37.769607,https://www.jumpit.co.kr/position/14879,인공지능/머신러닝,OpenCV
1803757,[베스텔라랩] 영상분석 개발자(경기/대구)(병특가능),베스텔라랩,"['C#', 'Java', 'C++', 'C', 'Linux', 'OpenCV', 'GCP', 'Spring Boot', 'AWS', 'Python']",8,299,2,10,대구,동구,70,2024-05-08 00:30:47.445630,https://www.jumpit.co.kr/position/22379,인공지능/머신러닝,OpenCV
1803768,"[서울] 데이터분석(이미지 및 영상 데이터 분석가, Data Scientist)",인터엑스,"['PyTorch', 'OpenCV', 'DeepLearning', 'MachineLearning', 'NumPy', 'Python', 'TensorFlow']",41,1172,2,5,서울,금천구,70,2024-05-08 00:30:57.073230,https://www.jumpit.co.kr/position/15872,인공지능/머신러닝,OpenCV
1803770,컴퓨터비전 엔지니어,다비오,"['Java', 'AI/인공지능', 'C++', 'PyTorch', 'C', 'OpenCV', 'DeepLearning', 'Python', 'TensorFlow']",8,324,3,15,서울,마포구,70,2024-05-08 00:30:59.225842,https://www.jumpit.co.kr/position/20949,인공지능/머신러닝,OpenCV
1803781,Machine vision Application Engineer 채용,아이브,"['C++', 'OpenCV']",12,636,3,10,서울,서초구,70,2024-05-08 00:31:05.659364,https://www.jumpit.co.kr/position/16336,인공지능/머신러닝,OpenCV
1803783,영상분석 AI 개발 팀원,렉스젠,"['Caffe2', 'AI/인공지능', 'C++', 'PyTorch', 'OpenCV', 'DeepLearning', 'MachineLearning', 'TensorFlow']",3,102,3,5,경기,안양시,70,2024-05-08 00:31:06.732362,https://www.jumpit.co.kr/position/23943,인공지능/머신러닝,OpenCV
1803785,컴퓨터 비전 기반 딥러닝 인식 Researcher 모집,앤씨앤,"['C++', 'C', 'PyTorch', 'OpenCV', 'OpenGL', 'DeepLearning', 'MachineLearning', 'Python']",0,38,0,10,경기,성남시,70,2024-05-08 00:31:09.947955,https://www.jumpit.co.kr/position/24716,인공지능/머신러닝,OpenCV
1803786,3D Computer Vision Engineer,쓰리아이,"['C++', 'PyTorch', 'OpenCV', 'MachineLearning', 'Python', 'TensorFlow']",1,67,2,20,서울,강남구,70,2024-05-08 00:31:12.109365,https://www.jumpit.co.kr/position/24581,인공지능/머신러닝,OpenCV
1803789,[전문연구요원] 자연어처리 엔지니어,로민,"['PyTorch', 'Docker', 'OpenCV', 'DeepLearning', 'Python', 'TensorFlow']",4,172,0,5,서울,서초구,70,2024-05-08 00:31:15.311816,https://www.jumpit.co.kr/position/24028,인공지능/머신러닝,OpenCV
1803792,"[울산] 데이터분석(이미지 및 영상 데이터 분석가, Data Scientist)",인터엑스,"['PyTorch', 'OpenCV', 'DeepLearning', 'MachineLearning', 'NumPy', 'Python', 'TensorFlow']",40,1535,2,5,울산,중구,70,2024-05-08 00:31:17.476507,https://www.jumpit.co.kr/position/14413,인공지능/머신러닝,OpenCV
1803804,딥러닝 엔지니어,다비오,"['AI/인공지능', 'PyTorch', 'OpenCV', 'DeepLearning', 'Python', 'TensorFlow']",7,346,3,15,서울,마포구,70,2024-05-08 00:31:25.012696,https://www.jumpit.co.kr/position/20948,인공지능/머신러닝,OpenCV
1803814,[전문연구요원] 컴퓨터비전 엔지니어,로민,"['AI/인공지능', 'PyTorch', 'Docker', 'OpenCV', 'DeepLearning', 'Python', 'TensorFlow']",5,183,0,5,서울,서초구,70,2024-05-08 00:31:31.446507,https://www.jumpit.co.kr/position/24027,인공지능/머신러닝,OpenCV
1803826,컴퓨터 비전 딥러닝/머신러닝 개발자(ADAS/DMS/영상인식) (3년이상),에프에스솔루션,"['C++', 'C', 'PyTorch', 'Docker', 'OpenCV', 'DeepLearning', 'Embedded', 'MachineLearning', 'Python', 'TensorFlow']",6,292,3,9,경기,성남시,70,2024-05-08 00:31:42.174388,https://www.jumpit.co.kr/position/19114,인공지능/머신러닝,OpenCV
1803833,머신러닝 엔지니어 경력 채용,헤링스,"['PyTorch', 'OpenCV', 'Django', 'JavaScript', 'MachineLearning', 'AWS', 'Python']",1,64,3,6,서울,강남구,70,2024-05-08 00:31:45.434374,https://www.jumpit.co.kr/position/24387,인공지능/머신러닝,OpenCV
1803835,머신비전 개발자 채용,로드텍,"['C++', 'OpenCV', 'Mfc']",10,441,4,20,경기,안산시,70,2024-05-08 00:31:46.501904,https://www.jumpit.co.kr/position/16435,인공지능/머신러닝,OpenCV
1803837,어플리케이션 개발자,경우시스테크,"['CUDA', 'C++', 'C', 'OpenCV', 'Embedded Linux', '.NET', 'DeepLearning', 'MachineLearning']",5,340,3,15,서울,금천구,70,2024-05-08 00:31:46.501904,https://www.jumpit.co.kr/position/14845,인공지능/머신러닝,OpenCV
1803839,컴퓨터 비전 딥러닝/머신러닝 개발자(ADAS/DMS/영상인식) (팀장급),에프에스솔루션,"['C++', 'C', 'PyTorch', 'Docker', 'OpenCV', 'DeepLearning', 'Embedded', 'MachineLearning', 'Python', 'TensorFlow']",3,267,10,15,경기,성남시,70,2024-05-08 00:31:47.575140,https://www.jumpit.co.kr/position/19117,인공지능/머신러닝,OpenCV
1803853,머신비전 알고리즘 개발자,더블유지에스,['OpenCV'],4,597,0,9,경기,수원시,70,2024-05-08 00:32:01.556770,https://www.jumpit.co.kr/position/15978,인공지능/머신러닝,OpenCV
1803854,[판교 자동차SW 유망기업] Vision Algorithm 개발,리트빅,"['C++', 'Visual Studio Code', 'AI/인공지능', 'C', 'Linux', 'SW', 'OpenCV', 'JSP', 'DeepLearning', 'Windows', 'Python']",0,46,7,15,경기,성남시,70,2024-05-08 00:32:01.556770,https://www.jumpit.co.kr/position/24590,인공지능/머신러닝,OpenCV
1803869,[면접비 지급] 3D 머신비전 알고리즘 연구개발,트윔,"['C++', 'AI/인공지능', 'OpenCV', 'MachineLearning']",1,16,0,10,경기,화성시,70,2024-05-08 00:32:17.599006,https://www.jumpit.co.kr/position/24741,인공지능/머신러닝,OpenCV
1803874,멀티모달 엔지니어,로민,"['AI/인공지능', 'PyTorch', 'Docker', 'OpenCV', 'DeepLearning', 'MachineLearning', 'Python', 'TensorFlow']",0,0,5,15,서울,서초구,70,2024-05-08 00:32:25.077200,https://www.jumpit.co.kr/position/24689,인공지능/머신러닝,OpenCV
1804179,컴퓨터 비전 딥러닝/머신러닝 개발자(ADAS/DMS/영상인식) (팀장급),에프에스솔루션,"['C++', 'C', 'PyTorch', 'Docker', 'OpenCV', 'DeepLearning', 'Embedded', 'MachineLearning', 'Python', 'TensorFlow']",3,267,10,15,경기,성남시,70,2024-05-08 00:31:47.575140,https://www.jumpit.co.kr/position/19117,개발 PM,OpenCV
1804282,SW 개발자 (신입/경력),백금티앤에이,"['FW', 'C++', 'C', 'Linux', 'SW', 'OpenCV', 'Embedded', 'iOS', 'AWS', 'Python']",17,1160,0,6,경기,군포시,70,2024-05-08 00:31:44.353891,https://www.jumpit.co.kr/position/6966,HW/임베디드,OpenCV
1804285,어플리케이션 개발자,경우시스테크,"['CUDA', 'C++', 'C', 'OpenCV', 'Embedded Linux', '.NET', 'DeepLearning', 'MachineLearning']",5,340,3,15,서울,금천구,70,2024-05-08 00:31:46.501904,https://www.jumpit.co.kr/position/14845,HW/임베디드,OpenCV
1804314,Field Application Engineer(카메라 SoC),비전넥스트,"['C++', 'C', 'Linux', 'OpenCV', 'Python']",0,51,1,10,경기,성남시,70,2024-05-08 00:31:58.337135,https://www.jumpit.co.kr/position/24456,HW/임베디드,OpenCV
1804419,Computer Vision 알고리즘 개발자,씨드로닉스,"['C++', 'C', 'SW', 'OpenCV']",18,576,0,10,서울,강남구,70,2024-05-08 00:30:15.215579,https://www.jumpit.co.kr/position/23180,SW/솔루션,OpenCV
1804420,영상처리(Vision) S/W 개발,쎄크,"['C#', 'C++', 'SW', 'OpenCV']",19,1524,0,10,경기,수원시,70,2024-05-08 00:30:16.298469,https://www.jumpit.co.kr/position/8556,SW/솔루션,OpenCV
1804443,.NET C# 응용 프로그램 개발,엘케이삼양,"['C#', 'Git', 'FFMPEG', 'OpenCV', '.NET', 'Embedded', 'Jira']",10,286,3,10,서울,영등포구,70,2024-05-08 00:30:32.375804,https://www.jumpit.co.kr/position/24384,SW/솔루션,OpenCV
1804447,윈도우즈  프로그래머,파이,"['C#', 'REST API', 'C++', 'OpenCV', 'MySQL', 'Mfc']",14,1491,0,1,경기,수원시,70,2024-05-08 00:30:36.705313,https://www.jumpit.co.kr/position/4555,SW/솔루션,OpenCV
1804463,[베스텔라랩] 영상분석 개발자(경기/대구)(병특가능),베스텔라랩,"['C#', 'Java', 'C++', 'C', 'Linux', 'OpenCV', 'GCP', 'Spring Boot', 'AWS', 'Python']",8,299,2,10,대구,동구,70,2024-05-08 00:30:47.445630,https://www.jumpit.co.kr/position/22379,SW/솔루션,OpenCV
1804503,Machine vision Application Engineer 채용,아이브,"['C++', 'OpenCV']",12,636,3,10,서울,서초구,70,2024-05-08 00:31:05.659364,https://www.jumpit.co.kr/position/16336,SW/솔루션,OpenCV
1804572,영상처리 알고리즘 SW,덴티움,"['CUDA', 'C++', 'SW', 'OpenCV']",5,162,1,6,경기,수원시,70,2024-05-08 00:31:33.575751,https://www.jumpit.co.kr/position/21532,SW/솔루션,OpenCV
1804616,SW 개발자 (신입/경력),백금티앤에이,"['FW', 'C++', 'C', 'Linux', 'SW', 'OpenCV', 'Embedded', 'iOS', 'AWS', 'Python']",17,1160,0,6,경기,군포시,70,2024-05-08 00:31:44.353891,https://www.jumpit.co.kr/position/6966,SW/솔루션,OpenCV
1804623,2차전지 검사기 개발자 (천안근무),아이비젼웍스,"['C++', 'OpenCV', 'Mfc']",0,56,2,10,대전,유성구,70,2024-05-08 00:31:45.434374,https://www.jumpit.co.kr/position/23834,SW/솔루션,OpenCV
1804627,머신비전 개발자 채용,로드텍,"['C++', 'OpenCV', 'Mfc']",10,441,4,20,경기,안산시,70,2024-05-08 00:31:46.501904,https://www.jumpit.co.kr/position/16435,SW/솔루션,OpenCV
1804638,Computer Vision SW 엔지니어 경력사원 채용,디오에프연구소,"['C++', 'PyTorch', 'SW', 'OpenCV', 'MachineLearning']",5,352,3,15,서울,성동구,70,2024-05-08 00:31:48.635381,https://www.jumpit.co.kr/position/20453,SW/솔루션,OpenCV
1804668,연구소 영상처리 개발 경력 모집,이엘피,"['C#', 'C++', 'Git', 'OpenCV', 'Mfc', 'Visual Studio']",0,77,5,10,경기,화성시,70,2024-05-08 00:31:55.051192,https://www.jumpit.co.kr/position/24014,SW/솔루션,OpenCV
1804686,Computer Vision Engineer(전문연구요원 가능),플라잎,"['C++', 'C', 'Docker', 'Linux', 'SW', 'OpenCV', 'DeepLearning', 'MachineLearning', 'Python']",4,225,3,5,경기,성남시,70,2024-05-08 00:31:59.416002,https://www.jumpit.co.kr/position/22024,SW/솔루션,OpenCV
1804689,카메라 Application Software Engineer,비전넥스트,"['C++', 'C', 'Git', 'Linux', 'OpenCV', 'CMake', 'GitHub', 'Network', 'Apache HTTP Server', 'Python']",1,83,1,10,경기,성남시,70,2024-05-08 00:32:00.491562,https://www.jumpit.co.kr/position/24457,SW/솔루션,OpenCV
1804699,[판교 자동차SW 유망기업] Vision Algorithm 개발,리트빅,"['C++', 'Visual Studio Code', 'AI/인공지능', 'C', 'Linux', 'SW', 'OpenCV', 'JSP', 'DeepLearning', 'Windows', 'Python']",0,46,7,15,경기,성남시,70,2024-05-08 00:32:01.556770,https://www.jumpit.co.kr/position/24590,SW/솔루션,OpenCV
1804715,[면접비 지원] 머신비전 검사 S/W 개발자,트윔,"['C#', 'Java', 'C++', 'SW', 'OpenCV']",1,14,2,10,경기,화성시,70,2024-05-08 00:32:04.753366,https://www.jumpit.co.kr/position/24742,SW/솔루션,OpenCV
1804728,소프트웨어 개발자,엠쏘텍,"['SW', 'OpenCV']",4,250,5,15,대전,유성구,70,2024-05-08 00:32:07.954491,https://www.jumpit.co.kr/position/12401,SW/솔루션,OpenCV
1804732,S/W 개발자 경력 및 신입 채용,토모큐브,"['CUDA', 'C++', 'Qt', 'OpenCV', 'TeamCity', 'Visual C++', 'Visual Studio', 'Jira', 'ReSharper', 'TestComplete']",3,607,0,15,대전,유성구,70,2024-05-08 00:32:09.032541,https://www.jumpit.co.kr/position/15899,SW/솔루션,OpenCV
1804756,영상처리 팀장급 개발자,다원솔루텍,"['C++', 'OpenCV', 'Windows']",6,435,7,20,서울,구로구,70,2024-05-08 00:32:12.254731,https://www.jumpit.co.kr/position/10682,SW/솔루션,OpenCV
1804802,자율주행 로봇 Perception Engineer 채용,에이알247,"['Ubuntu', 'C++', 'C', 'OpenCV', 'ROS', 'Python']",12,905,2,10,경기,성남시,70,2024-05-08 00:32:18.676366,https://www.jumpit.co.kr/position/6015,SW/솔루션,OpenCV
1804831,C# C++ 개발자 (시스템/장비/자동제어/머신비전),뷰온,"['C#', 'C++', 'SW', 'OpenCV']",3,406,3,13,서울,금천구,70,2024-05-08 00:32:24.020659,https://www.jumpit.co.kr/position/20326,SW/솔루션,OpenCV
1804848,"[코스닥상장사] WPF, Prism C# SW 개발(경력)",퀀타매트릭스,"['C#', 'C++', 'MVVM', 'OpenCV', 'Visual Studio', 'Windows', 'WPF', 'SQL']",0,1,7,16,서울,금천구,70,2024-05-08 00:32:26.144701,https://www.jumpit.co.kr/position/24803,SW/솔루션,OpenCV
1804873,[면접비 지급] 3D 머신비전 알고리즘 연구개발,트윔,"['C++', 'AI/인공지능', 'OpenCV', 'MachineLearning']",1,16,0,10,경기,화성시,70,2024-05-08 00:32:17.599006,https://www.jumpit.co.kr/position/24741,VR/AR/3D,OpenCV
1804977,Field Application Engineer(카메라 SoC),비전넥스트,"['C++', 'C', 'Linux', 'OpenCV', 'Python']",0,51,1,10,경기,성남시,70,2024-05-08 00:31:58.337135,https://www.jumpit.co.kr/position/24456,기술지원,OpenCV
1806179,"[서울] 데이터분석(시계열 데이터 분석, Data Scientist)",인터엑스,"['Matplotlib', 'PyTorch', 'Pandas', 'DeepLearning', 'MachineLearning', 'TensorFlow', 'Python']",38,1246,2,5,서울,금천구,70,2024-05-08 00:31:18.563532,https://www.jumpit.co.kr/position/15875,빅데이터 엔지니어,Matplotlib
1806181,"[울산] 데이터분석(시계열 데이터 분석, Data Scientist)",인터엑스,"['Matplotlib', 'PyTorch', 'Pandas', 'DeepLearning', 'MachineLearning', 'TensorFlow', 'Python']",34,1451,2,5,울산,중구,70,2024-05-08 00:31:22.849545,https://www.jumpit.co.kr/position/14412,빅데이터 엔지니어,Matplotlib
1806293,"[서울] 데이터분석(시계열 데이터 분석, Data Scientist)",인터엑스,"['Matplotlib', 'PyTorch', 'Pandas', 'DeepLearning', 'MachineLearning', 'TensorFlow', 'Python']",38,1246,2,5,서울,금천구,70,2024-05-08 00:31:18.563532,https://www.jumpit.co.kr/position/15875,인공지능/머신러닝,Matplotlib
1806302,"[울산] 데이터분석(시계열 데이터 분석, Data Scientist)",인터엑스,"['Matplotlib', 'PyTorch', 'Pandas', 'DeepLearning', 'MachineLearning', 'TensorFlow', 'Python']",34,1451,2,5,울산,중구,70,2024-05-08 00:31:22.849545,https://www.jumpit.co.kr/position/14412,인공지능/머신러닝,Matplotlib
1808680,AI농산물 검사 시스템 데이터 분석팀 팀원,에이오팜,"['AI/인공지능', 'SW', 'PyQt', 'GUI', 'Python']",4,195,0,7,경기,성남시,70,2024-05-08 00:31:18.563532,https://www.jumpit.co.kr/position/24410,빅데이터 엔지니어,PyQt
1809524,AI농산물 검사 시스템 데이터 분석팀 팀원,에이오팜,"['AI/인공지능', 'SW', 'PyQt', 'GUI', 'Python']",4,195,0,7,경기,성남시,70,2024-05-08 00:31:18.563532,https://www.jumpit.co.kr/position/24410,SW/솔루션,PyQt
1811182,"DW 아키텍쳐, 컨설턴트,  PL급, Cloud전문가",에스피에이치,"['Dw', 'gcp', 'Dm', 'BigData', 'DeepLearning', 'MachineLearning', 'aws', 'google bigquery', 'SQL', 'Python']",14,696,3,15,서울,마포구,70,2024-05-08 00:31:23.922564,https://www.jumpit.co.kr/position/10551,빅데이터 엔지니어,Dm
1813687,데이터 분석가 경력자,에스피에이치,"['PyTorch', 'PostgreSQL', 'DeepLearning', 'Jupyter', 'MachineLearning', 'Etl', 'Python', 'TensorFlow']",1,18,3,10,서울,마포구,70,2024-05-08 00:31:32.507924,https://www.jumpit.co.kr/position/24733,빅데이터 엔지니어,Jupyter
1816190,Medical AI Research Engineer(Senior),웨이센,"['Caffe2', 'PyTorch', 'DeepLearning', 'MachineLearning', 'Python', 'TensorFlow']",0,102,5,10,서울,강남구,70,2024-05-08 00:31:42.174388,https://www.jumpit.co.kr/position/23843,빅데이터 엔지니어,Caffe2
1816283,영상분석 AI 개발 팀원,렉스젠,"['Caffe2', 'AI/인공지능', 'C++', 'PyTorch', 'OpenCV', 'DeepLearning', 'MachineLearning', 'TensorFlow']",3,102,3,5,경기,안양시,70,2024-05-08 00:31:06.732362,https://www.jumpit.co.kr/position/23943,인공지능/머신러닝,Caffe2
1816307,AI 개발자,트루엔,"['Caffe2', 'AI/인공지능', 'C++', 'C', 'DeepLearning', 'TensorFlow']",2,25,3,15,서울,구로구,70,2024-05-08 00:31:27.161009,https://www.jumpit.co.kr/position/24785,인공지능/머신러닝,Caffe2
1816325,Medical AI Research Engineer(Senior),웨이센,"['Caffe2', 'PyTorch', 'DeepLearning', 'MachineLearning', 'Python', 'TensorFlow']",0,102,5,10,서울,강남구,70,2024-05-08 00:31:42.174388,https://www.jumpit.co.kr/position/23843,인공지능/머신러닝,Caffe2
1816364,AI SOC 응용 프로그램 개발자,딥인사이트,"['Caffe2', 'RTOS', 'AI/인공지능', 'C++', 'PyTorch', 'C', 'SW', 'DeepLearning', 'TensorFlow', 'Python']",0,87,2,7,경기,성남시,70,2024-05-08 00:32:10.105024,https://www.jumpit.co.kr/position/23733,인공지능/머신러닝,Caffe2
1817242,AI SOC 응용 프로그램 개발자,딥인사이트,"['Caffe2', 'RTOS', 'AI/인공지능', 'C++', 'PyTorch', 'C', 'SW', 'DeepLearning', 'TensorFlow', 'Python']",0,87,2,7,경기,성남시,70,2024-05-08 00:32:10.105024,https://www.jumpit.co.kr/position/23733,SW/솔루션,Caffe2
1818695,Senior Data Analyst 경력직 모집,메이크스타,"['Google BigQuery', 'Google Analytics', 'PostgreSQL', 'MySQL', 'Google Cloud Storage', 'Amazon Aurora', 'Google Tag Manager', 'Google Cloud SQL', 'Grafana', 'Redash']",4,181,5,20,서울,강남구,70,2024-05-08 00:31:49.713496,https://www.jumpit.co.kr/position/20031,빅데이터 엔지니어,Google Cloud Storage
1818916,최적화 Technical Architect,씨제이올리브네트웍스(CJ올리브네트웍스),"['Network', 'Google Cloud Storage', 'AWS Storage Gateway', 'HW', 'Azure Storage']",1,93,9,14,서울,용산구,70,2024-05-08 00:30:55.998046,https://www.jumpit.co.kr/position/24142,devops/시스템 엔지니어,Google Cloud Storage
1819939,최적화 Technical Architect,씨제이올리브네트웍스(CJ올리브네트웍스),"['Network', 'Google Cloud Storage', 'AWS Storage Gateway', 'HW', 'Azure Storage']",1,93,9,14,서울,용산구,70,2024-05-08 00:30:55.998046,https://www.jumpit.co.kr/position/24142,기술지원,Google Cloud Storage
1821195,Senior Data Analyst 경력직 모집,메이크스타,"['Google BigQuery', 'Google Analytics', 'PostgreSQL', 'MySQL', 'Google Cloud Storage', 'Amazon Aurora', 'Google Tag Manager', 'Google Cloud SQL', 'Grafana', 'Redash']",4,181,5,20,서울,강남구,70,2024-05-08 00:31:49.713496,https://www.jumpit.co.kr/position/20031,빅데이터 엔지니어,Google Cloud SQL
1823699,[아이디어스] 데이터 엔지니어 (Data Engineer),백패커,"['Druid', 'Java', 'Presto', 'Hive', 'Git', 'Confluence', 'Spark', 'Etl', 'AWS', 'Jira']",3,111,3,7,서울,서초구,70,2024-05-08 00:31:51.863659,https://www.jumpit.co.kr/position/24477,빅데이터 엔지니어,Druid
1826199,[아이디어스] 데이터 엔지니어 (Data Engineer),백패커,"['Druid', 'Java', 'Presto', 'Hive', 'Git', 'Confluence', 'Spark', 'Etl', 'AWS', 'Jira']",3,111,3,7,서울,서초구,70,2024-05-08 00:31:51.863659,https://www.jumpit.co.kr/position/24477,빅데이터 엔지니어,Presto
1828704,Data & Analytics Engineer,펫닥,"['Airflow', 'AZURE', 'NoSql', 'AWS', 'AWS CodeCommit', 'Python', 'SQL']",2,65,3,7,서울,서초구,70,2024-05-08 00:31:56.126506,https://www.jumpit.co.kr/position/24512,빅데이터 엔지니어,AWS CodeCommit
1831209,Data Scientist (10년 이상),디플래닉스,"['BI', 'DeepLearning', 'OLAP', 'MachineLearning']",1,56,10,15,서울,서초구,70,2024-05-08 00:32:05.824682,https://www.jumpit.co.kr/position/24319,빅데이터 엔지니어,OLAP
1831361,Data Scientist (10년 이상),디플래닉스,"['BI', 'DeepLearning', 'OLAP', 'MachineLearning']",1,56,10,15,서울,서초구,70,2024-05-08 00:32:05.824682,https://www.jumpit.co.kr/position/24319,인공지능/머신러닝,OLAP
1833712,Data Platform Engineer,원프레딕트,"['RDB', 'NoSql', 'Neo4j', 'PostgreSQL', 'Spark', 'Kubernetes']",3,95,3,10,서울,강남구,70,2024-05-08 00:32:19.746395,https://www.jumpit.co.kr/position/23750,빅데이터 엔지니어,Neo4j
1833870,Data Platform Engineer,원프레딕트,"['RDB', 'NoSql', 'Neo4j', 'PostgreSQL', 'Spark', 'Kubernetes']",3,95,3,10,서울,강남구,70,2024-05-08 00:32:19.746395,https://www.jumpit.co.kr/position/23750,인공지능/머신러닝,Neo4j
1836213,Data Engineer,이마고웍스,"['TypeScript', 'Java', 'AZURE', 'Google Analytics', 'PowerBI', 'GCP', 'Hadoop', 'Tableau', 'AWS', 'Python']",3,64,2,5,서울,강남구,70,2024-05-08 00:32:20.821105,https://www.jumpit.co.kr/position/24596,빅데이터 엔지니어,PowerBI
1837143,[KSM] Digital Transformation팀 경력직 채용,케이에스엠,"['C#', 'Java', 'ERP', 'PowerBI', 'SW', 'Spring']",10,424,10,20,경기,김포시,70,2024-05-08 00:31:49.713496,https://www.jumpit.co.kr/position/14103,SW/솔루션,PowerBI
1838717,AI(딥러닝) 연구 및 개발,뉴로다임,"['Linux', 'Keras', 'Python', 'TensorFlow']",94,6703,0,10,서울,성동구,70,2024-05-08 00:30:10.923415,https://www.jumpit.co.kr/position/3139,인공지능/머신러닝,Keras
1838761,[전문연구요원 가능] ML Engineer/Researcher 채용,에너자이,"['AI/인공지능', 'PyTorch', 'DeepLearning', 'Keras', 'MachineLearning', 'Python', 'TensorFlow']",131,4754,0,10,서울,강남구,70,2024-05-08 00:30:48.504468,https://www.jumpit.co.kr/position/8951,인공지능/머신러닝,Keras
1838780,Artificial Intelligence Researcher 채용,휴런,"['AI/인공지능', 'PyTorch', 'DeepLearning', 'Keras', 'MachineLearning', 'TensorFlow']",5,282,5,20,서울,영등포구,70,2024-05-08 00:31:04.593279,https://www.jumpit.co.kr/position/22780,인공지능/머신러닝,Keras
1838831,"영상처리, 컴퓨터비전/딥러닝 (2년 이상, 전문연구요원 가능)",큐픽스,"['C++', 'C', 'PyTorch', 'DeepLearning', 'Keras', 'Python', 'TensorFlow']",13,275,2,9,경기,성남시,70,2024-05-08 00:31:44.353891,https://www.jumpit.co.kr/position/22898,인공지능/머신러닝,Keras
1838846,머신러닝 개발자,아이트럭,"['scikit-learn', 'Pandas', 'BigData', 'Keras', 'MachineLearning', 'NumPy', 'Python']",13,1249,5,10,서울,서초구,70,2024-05-08 00:31:56.126506,https://www.jumpit.co.kr/position/5275,인공지능/머신러닝,Keras
1841225,챗봇 개발자,파인더스,"['PyTorch', 'NLP', 'Rest.li', 'DeepLearning', 'Transformers', 'JSON', 'MachineLearning', 'Python', 'TensorFlow']",45,1184,0,15,서울,영등포구,70,2024-05-08 00:30:20.575929,https://www.jumpit.co.kr/position/16931,인공지능/머신러닝,Transformers
1841291,딥러닝 개발,파수,"['NLP', 'PyTorch', 'Transformers', 'DeepLearning', 'Python']",0,24,5,10,서울,마포구,70,2024-05-08 00:31:16.407562,https://www.jumpit.co.kr/position/24672,인공지능/머신러닝,Transformers
1842019,딥러닝 개발,파수,"['NLP', 'PyTorch', 'Transformers', 'DeepLearning', 'Python']",0,24,5,10,서울,마포구,70,2024-05-08 00:31:16.407562,https://www.jumpit.co.kr/position/24672,SW/솔루션,Transformers
1843726,머신러닝/딥러닝 엔지니어,딥브레인에이아이,"['C++', 'PyTorch', 'C', 'FFMPEG', 'OpenCV', 'DeepLearning', 'MachineLearning', 'TensorFlow', 'Python']",20,781,3,20,서울,강남구,70,2024-05-08 00:30:22.712095,https://www.jumpit.co.kr/position/15849,인공지능/머신러닝,FFMPEG
1844443,.NET C# 응용 프로그램 개발,엘케이삼양,"['C#', 'Git', 'FFMPEG', 'OpenCV', '.NET', 'Embedded', 'Jira']",10,286,3,10,서울,영등포구,70,2024-05-08 00:30:32.375804,https://www.jumpit.co.kr/position/24384,SW/솔루션,FFMPEG
1844774,MFC 개발자 채용 [KMPlayer],판도라티비,"['C', 'SW', 'FFMPEG', 'Mfc', 'Delphi']",2,209,5,15,경기,성남시,70,2024-05-08 00:32:15.447766,https://www.jumpit.co.kr/position/19017,SW/솔루션,FFMPEG
1846233,Robot Perception Engineer,알지에이아이엔씨(RGA Inc.),"['C++', 'AI/인공지능', 'PyTorch', 'Git', 'Confluence', 'Embedded', 'Jira', 'TensorFlow', 'Python', 'C++ Builder']",71,3291,0,10,서울,서초구,70,2024-05-08 00:30:28.076095,https://www.jumpit.co.kr/position/17578,인공지능/머신러닝,C++ Builder
1848735,ML Engineer,데이터메이커,"['Ubuntu', 'Kubeflow', 'PyTorch', 'Git', 'NLP', 'Docker', 'GitHub', 'Python', 'TensorFlow', 'Kubernetes']",48,3045,0,15,대전,유성구,70,2024-05-08 00:30:28.076095,https://www.jumpit.co.kr/position/6834,인공지능/머신러닝,Kubeflow
1848812,MLOps 엔지니어,펀진,"['Jenkins', 'Kubeflow', 'AI/인공지능', 'Git', 'PyTorch', 'Docker', 'Argo', 'MachineLearning', 'Kubernetes', 'Python']",7,382,3,7,서울,성동구,70,2024-05-08 00:31:31.446507,https://www.jumpit.co.kr/position/16874,인공지능/머신러닝,Kubeflow
1848970,MLOps 엔지니어,펀진,"['Jenkins', 'Kubeflow', 'AI/인공지능', 'Git', 'PyTorch', 'Docker', 'Argo', 'MachineLearning', 'Kubernetes', 'Python']",7,382,3,7,서울,성동구,70,2024-05-08 00:31:31.446507,https://www.jumpit.co.kr/position/16874,devops/시스템 엔지니어,Kubeflow
1851245,3차원 머신비전 알고리즘 개발자,클레,"['CUDA', 'C++', 'C', 'PyTorch', 'OpenCV', 'OpenGL', 'Python', 'TensorFlow']",24,900,2,10,서울,성동구,70,2024-05-08 00:30:34.523141,https://www.jumpit.co.kr/position/12652,인공지능/머신러닝,CUDA
