,제목,회사명,refine_기술스택,스크랩수,조회수,최소경력,최대경력,주소(시도),주소(시군구),취업축하금,데이터수집일,URL,카테고리,기술스택
35910,솔루션 및 웹 개발자 모집(java/jsp),티오이십일콤즈,"['sw', 'java', 'jsp', 'rest api', 'react', 'jquery', 'javascript', 'mysql', 'oracle']",4,597,5,10,서울,구로구,70,2024-03-03 12:44:33.975128,https://www.jumpit.co.kr/position/15030,웹 풀스택 개발자,react
35958,웹 풀스택 개발자,스마트러닝코리아,"['JavaScript', 'jQuery', 'Spring Framework', 'Spring Boot', 'Spring Security', 'MariaDB', 'react']",2,392,5,10,서울,강남구,70,2024-03-03 12:45:09.780129,https://www.jumpit.co.kr/position/14338,웹 풀스택 개발자,react
36160,React Native 앱개발자 채용,나우코딩랩스,"['react', 'react native', 'git', 'android os', 'ios', 'javascript', 'aws', 'typescript']",5,442,3,25,서울,중구,70,2024-03-03 12:45:42.268061,https://www.jumpit.co.kr/position/15505,크로스플랫폼 앱개발자,react
36798,개발팀 리드,오엔제이,"['java', 'spring', 'aws', 'react', 'typescript', 'Spring Data JPA', 'MySQL', 'Redis']",9,1115,10,20,서울,강남구,70,2024-03-03 12:44:32.857273,https://www.jumpit.co.kr/position/15716,개발 PM,react
37157,솔루션 및 웹 개발자 모집(java/jsp),티오이십일콤즈,"['sw', 'java', 'jsp', 'rest api', 'react', 'jquery', 'javascript', 'mysql', 'oracle']",4,597,5,10,서울,구로구,70,2024-03-03 12:44:33.975128,https://www.jumpit.co.kr/position/15030,SW/솔루션,react
37525,퍼블리셔(WemixPlay),위메이드,"['react', 'sass', 'scss', 'html5', 'css 3', 'javascript']",12,288,4,10,경기,성남시,70,2024-03-03 12:43:28.051045,https://www.jumpit.co.kr/position/21994,웹퍼블리셔,react
37558,퍼블리셔(WemixPlay),위메이드,"['react', 'sass', 'scss', 'html5', 'css 3', 'javascript']",12,288,4,10,경기,성남시,70,2024-03-03 12:43:28.051045,https://www.jumpit.co.kr/position/21994,블록체인,react
38239,프론트엔드 웹개발자 경력직 채용,캐럿글로벌,"['javascript', 'html5', 'css 3', 'vue.js', 'angularjs']",184,6780,1,8,서울,서초구,70,2024-03-03 12:43:18.654255,https://www.jumpit.co.kr/position/15124,프론트엔드 개발자,html5
38357,프론트엔드 개발자 채용,비엠텍시스템,"['java', 'javascript', 'html5', 'css 3', 'angularjs']",20,1209,2,5,서울,송파구,70,2024-03-03 12:43:59.179105,https://www.jumpit.co.kr/position/14995,프론트엔드 개발자,html5
38378,[Unstable Treasuries] Web3.0 / React 프론트엔드 개발자,오파트너스,"['javascript', 'typescript', 'react', 'css 3', 'html5', 'next.js', 'webpack', 'github']",15,685,3,7,서울,성동구,70,2024-03-03 12:44:14.333714,https://www.jumpit.co.kr/position/15445,프론트엔드 개발자,html5
38410,React /Angular 프론트엔드 개발자 채용,나우코딩랩스,"['angular 2', 'react', 'css 3', 'html5', 'sass']",11,535,3,20,서울,중구,70,2024-03-03 12:44:31.669829,https://www.jumpit.co.kr/position/15504,프론트엔드 개발자,html5
38520,웹 풀스택 개발자 경력사원 모집,호들,"['html5', 'css 3', 'typescript', 'react', 'node.js', 'graphql', 'next.js', 'mysql', 'aws']",13,1323,3,8,서울,강남구,70,2024-03-03 12:43:31.518904,https://www.jumpit.co.kr/position/15198,웹 풀스택 개발자,html5
38572,PHP 개발자,휴먼이즈,"['php', 'html5', 'css 3', 'mysql', 'jquery']",44,1514,0,5,서울,용산구,70,2024-03-03 12:44:05.064607,https://www.jumpit.co.kr/position/15530,웹 풀스택 개발자,html5
38654,글로벌 웹 분석 관련 개발자 (웹 분석 기술 지원),콘센트릭스서비스코리아,"['html5', 'javascript', 'jsp', 'google analytics']",3,385,2,15,서울,강남구,70,2024-03-03 12:45:12.096561,https://www.jumpit.co.kr/position/15646,웹 풀스택 개발자,html5
40218,퍼블리셔(WemixPlay),위메이드,"['react', 'sass', 'scss', 'html5', 'css 3', 'javascript']",12,288,4,10,경기,성남시,70,2024-03-03 12:43:28.051045,https://www.jumpit.co.kr/position/21994,웹퍼블리셔,html5
40251,퍼블리셔(WemixPlay),위메이드,"['react', 'sass', 'scss', 'html5', 'css 3', 'javascript']",12,288,4,10,경기,성남시,70,2024-03-03 12:43:28.051045,https://www.jumpit.co.kr/position/21994,블록체인,html5
40312,[스패로우] 웹 취약점 분석 컨설턴트,파수,"['jsp', 'javascript', 'html5', 'css 3', 'windows', 'linux']",3,261,3,10,서울,마포구,70,2024-03-03 12:44:08.483575,https://www.jumpit.co.kr/position/15191,기술지원,html5
40357,글로벌 웹 분석 관련 개발자 (웹 분석 기술 지원),콘센트릭스서비스코리아,"['html5', 'javascript', 'jsp', 'google analytics']",3,385,2,15,서울,강남구,70,2024-03-03 12:45:12.096561,https://www.jumpit.co.kr/position/15646,기술지원,html5
40450,[Platform]Java Backend Server Engineer,앤서스랩코리아,"['java', 'rest api', 'aws', 'spring framework', 'mysql']",11,566,5,13,서울,강남구,70,2024-03-03 12:43:25.720973,https://www.jumpit.co.kr/position/14989,서버/백엔드 개발자,mysql
40488,[병역특례] 백엔드개발(Node.js) 산업기능요원 모집,넛지헬스케어,"['Node.js', 'mysql', 'amazon dynamodb', 'postgresql', 'elasticsearch', 'aws']",70,3675,0,3,서울,강남구,70,2024-03-03 12:43:32.633177,https://www.jumpit.co.kr/position/11999,서버/백엔드 개발자,mysql
40507,백엔드 개발자 담당,인피니티익스체인지코리아,"['spring boot', 'rest api', 'aws', 'mysql', 'redis', 'spring data jpa', 'Spring Data JPA', 'Mybatis']",28,1018,3,7,서울,강남구,70,2024-03-03 12:43:34.930709,https://www.jumpit.co.kr/position/20575,서버/백엔드 개발자,mysql
40656,백엔드 개발자 (3년 이상),스퀘어스,"['JavaScript', 'Node.js', 'typescript', 'Git', 'AWS', 'Redis', 'mysql', 'NestJS', 'ExpressJS']",10,160,3,9,서울,중구,70,2024-03-03 12:44:08.483575,https://www.jumpit.co.kr/position/23069,서버/백엔드 개발자,mysql
40705,"백엔드 개발자 Backend Developer (API 개발, 3년이상)",스윗코리아,"['mysql', 'rest api', 'python', 'fastapi']",34,757,3,15,서울,강남구,70,2024-03-03 12:44:21.319201,https://www.jumpit.co.kr/position/15116,서버/백엔드 개발자,mysql
40734,Node.js 백엔드 개발자 채용,나우코딩랩스,"['node.js', 'typescript', 'aws', 'amazon ec2', 'mysql']",20,912,4,20,서울,중구,70,2024-03-03 12:44:29.409127,https://www.jumpit.co.kr/position/15501,서버/백엔드 개발자,mysql
40813,연구원/백엔드 개발자 (석사/경력 2년 이상),테이텀,"['node.js', 'Python', 'Go', 'Ruby', 'mysql', 'redis', 'rabbitmq', 'MySQL', 'PostgreSQL', 'NoSql', 'Ansible']",1,125,2,4,서울,강남구,70,2024-03-03 12:44:54.758039,https://www.jumpit.co.kr/position/22553,서버/백엔드 개발자,mysql
41213,웹 풀스택 개발자 경력사원 모집,호들,"['html5', 'css 3', 'typescript', 'react', 'node.js', 'graphql', 'next.js', 'mysql', 'aws']",13,1323,3,8,서울,강남구,70,2024-03-03 12:43:31.518904,https://www.jumpit.co.kr/position/15198,웹 풀스택 개발자,mysql
41254,웹 풀스택 개발자 모집,케이알메딕스,"['php', 'mariadb', 'mysql']",12,666,1,10,서울,강남구,70,2024-03-03 12:44:00.374234,https://www.jumpit.co.kr/position/15463,웹 풀스택 개발자,mysql
41265,PHP 개발자,휴먼이즈,"['php', 'html5', 'css 3', 'mysql', 'jquery']",44,1514,0,5,서울,용산구,70,2024-03-03 12:44:05.064607,https://www.jumpit.co.kr/position/15530,웹 풀스택 개발자,mysql
41272,백엔드 개발자 (3년 이상),스퀘어스,"['JavaScript', 'Node.js', 'typescript', 'Git', 'AWS', 'Redis', 'mysql', 'NestJS', 'ExpressJS']",10,160,3,9,서울,중구,70,2024-03-03 12:44:08.483575,https://www.jumpit.co.kr/position/23069,웹 풀스택 개발자,mysql
41296,솔루션 및 웹 개발자 모집(java/jsp),티오이십일콤즈,"['sw', 'java', 'jsp', 'rest api', 'react', 'jquery', 'javascript', 'mysql', 'oracle']",4,597,5,10,서울,구로구,70,2024-03-03 12:44:33.975128,https://www.jumpit.co.kr/position/15030,웹 풀스택 개발자,mysql
41667,데이터 엔지니어 (7년이상),스윗코리아,"['aws', 'gcp', 'azure', 'mysql', 'elasticsearch', 'google cloud bigtable', 'linux']",1,199,7,15,서울,강남구,70,2024-03-03 12:45:21.360573,https://www.jumpit.co.kr/position/15111,빅데이터 엔지니어,mysql
42543,솔루션 및 웹 개발자 모집(java/jsp),티오이십일콤즈,"['sw', 'java', 'jsp', 'rest api', 'react', 'jquery', 'javascript', 'mysql', 'oracle']",4,597,5,10,서울,구로구,70,2024-03-03 12:44:33.975128,https://www.jumpit.co.kr/position/15030,SW/솔루션,mysql
43258,서버/백엔드 개발자 채용,캔랩코리아,"['typescript', 'kubernetes', 'grpc', 'aws', 'amazon dynamodb', 'aws lambda', 'elasticsearch', 'node.js', 'JSON', 'JavaScript']",6,151,2,12,서울,서초구,70,2024-03-03 12:43:48.845151,https://www.jumpit.co.kr/position/22943,서버/백엔드 개발자,typescript
43349,백엔드 개발자 (3년 이상),스퀘어스,"['JavaScript', 'Node.js', 'typescript', 'Git', 'AWS', 'Redis', 'mysql', 'NestJS', 'ExpressJS']",10,160,3,9,서울,중구,70,2024-03-03 12:44:08.483575,https://www.jumpit.co.kr/position/23069,서버/백엔드 개발자,typescript
43427,Node.js 백엔드 개발자 채용,나우코딩랩스,"['node.js', 'typescript', 'aws', 'amazon ec2', 'mysql']",20,912,4,20,서울,중구,70,2024-03-03 12:44:29.409127,https://www.jumpit.co.kr/position/15501,서버/백엔드 개발자,typescript
43634,프론트엔드 개발자 채용,캔랩코리아,"['react', 'next.js', 'typescript', 'javascript', 'redux', 'webpack', 'angularjs', 'vue.js']",7,299,1,9,서울,서초구,70,2024-03-03 12:43:22.235313,https://www.jumpit.co.kr/position/22944,프론트엔드 개발자,typescript
43669,[쉬운 지원] 프론트엔드 개발자,르네상스랩스,"['typescript', 'react', 'javascript', 'solidity']",55,1114,3,10,서울,성동구,70,2024-03-03 12:43:31.518904,https://www.jumpit.co.kr/position/15410,프론트엔드 개발자,typescript
43687,프론트엔드 개발자 (경력 3년이상),테이텀,"['typescript', 'vue.js', 'angularjs', 'React', 'JavaScript', 'HTML5']",5,113,3,5,서울,강남구,70,2024-03-03 12:43:37.255780,https://www.jumpit.co.kr/position/22876,프론트엔드 개발자,typescript
43764,[Unstable Treasuries] Web3.0 / React 프론트엔드 개발자,오파트너스,"['javascript', 'typescript', 'react', 'css 3', 'html5', 'next.js', 'webpack', 'github']",15,685,3,7,서울,성동구,70,2024-03-03 12:44:14.333714,https://www.jumpit.co.kr/position/15445,프론트엔드 개발자,typescript
43822,[Bodyall] React Native 프론트엔드 개발자,미디어캔,"['React Native', 'typescript', 'next.js', 'mobx', 'react query', 'Adobe XD']",9,382,3,7,서울,강서구,70,2024-03-03 12:44:45.545241,https://www.jumpit.co.kr/position/15616,프론트엔드 개발자,typescript
43825,프론트엔드팀,더이앤엠,"['next.js', 'es6', 'react.js boilerplate', 'typescript', 'React', 'mobX', 'Redux']",12,759,5,15,서울,서초구,70,2024-03-03 12:44:47.846629,https://www.jumpit.co.kr/position/15119,프론트엔드 개발자,typescript
43906,웹 풀스택 개발자 경력사원 모집,호들,"['html5', 'css 3', 'typescript', 'react', 'node.js', 'graphql', 'next.js', 'mysql', 'aws']",13,1323,3,8,서울,강남구,70,2024-03-03 12:43:31.518904,https://www.jumpit.co.kr/position/15198,웹 풀스택 개발자,typescript
43965,백엔드 개발자 (3년 이상),스퀘어스,"['JavaScript', 'Node.js', 'typescript', 'Git', 'AWS', 'Redis', 'mysql', 'NestJS', 'ExpressJS']",10,160,3,9,서울,중구,70,2024-03-03 12:44:08.483575,https://www.jumpit.co.kr/position/23069,웹 풀스택 개발자,typescript
44239,React Native 앱개발자 채용,나우코딩랩스,"['react', 'react native', 'git', 'android os', 'ios', 'javascript', 'aws', 'typescript']",5,442,3,25,서울,중구,70,2024-03-03 12:45:42.268061,https://www.jumpit.co.kr/position/15505,크로스플랫폼 앱개발자,typescript
44877,개발팀 리드,오엔제이,"['java', 'spring', 'aws', 'react', 'typescript', 'Spring Data JPA', 'MySQL', 'Redis']",9,1115,10,20,서울,강남구,70,2024-03-03 12:44:32.857273,https://www.jumpit.co.kr/position/15716,개발 PM,typescript
45883,백엔드 개발자 채용(본사),비엠텍시스템,"['java', 'spring framework', 'spring boot', 'rest api']",89,3015,2,5,서울,송파구,70,2024-03-03 12:43:33.807134,https://www.jumpit.co.kr/position/14991,서버/백엔드 개발자,spring boot
45893,백엔드 개발자 담당,인피니티익스체인지코리아,"['spring boot', 'rest api', 'aws', 'mysql', 'redis', 'spring data jpa', 'Spring Data JPA', 'Mybatis']",28,1018,3,7,서울,강남구,70,2024-03-03 12:43:34.930709,https://www.jumpit.co.kr/position/20575,서버/백엔드 개발자,spring boot
46259,백엔드 개발자 채용(보령),비엠텍시스템,"['java', 'spring framework', 'spring boot', 'rest api']",1,519,4,8,충남,보령시,70,2024-03-03 12:45:20.228333,https://www.jumpit.co.kr/position/14992,서버/백엔드 개발자,spring boot
51222,[Platform]Java Backend Server Engineer,앤서스랩코리아,"['java', 'rest api', 'aws', 'spring framework', 'mysql']",11,566,5,13,서울,강남구,70,2024-03-03 12:43:25.720973,https://www.jumpit.co.kr/position/14989,서버/백엔드 개발자,spring framework
51269,백엔드 개발자 채용(본사),비엠텍시스템,"['java', 'spring framework', 'spring boot', 'rest api']",89,3015,2,5,서울,송파구,70,2024-03-03 12:43:33.807134,https://www.jumpit.co.kr/position/14991,서버/백엔드 개발자,spring framework
51645,백엔드 개발자 채용(보령),비엠텍시스템,"['java', 'spring framework', 'spring boot', 'rest api']",1,519,4,8,충남,보령시,70,2024-03-03 12:45:20.228333,https://www.jumpit.co.kr/position/14992,서버/백엔드 개발자,spring framework
52548,[경력] 코덱SW엔지니어(알고리즘 개발),블루닷,"['python', 'spring framework', 'aws', 'c', 'c++', 'git', 'gitlab', 'AI/인공지능']",0,117,4,12,서울,강남구,70,2024-03-03 12:44:37.518736,https://www.jumpit.co.kr/position/18096,인공지능/머신러닝,spring framework
53327,[경력] 코덱SW엔지니어(알고리즘 개발),블루닷,"['python', 'spring framework', 'aws', 'c', 'c++', 'git', 'gitlab', 'AI/인공지능']",0,117,4,12,서울,강남구,70,2024-03-03 12:44:37.518736,https://www.jumpit.co.kr/position/18096,SW/솔루션,spring framework
56064,"[SK계열사] Windows 응용프로그램 개발자(C#, VB.net)",파킹클라우드,"['c#', 'vb.net', 'windows', 'sql']",13,869,3,10,서울,금천구,70,2024-03-03 12:44:51.321935,https://www.jumpit.co.kr/position/15411,SW/솔루션,sql
57021,[Unstable Treasuries] 백엔드 개발자,오파트너스,"['nosql', 'firebase', 'aws', 'docker', 'node.js', 'rest api']",4,362,3,7,서울,성동구,70,2024-03-03 12:45:14.389490,https://www.jumpit.co.kr/position/15469,서버/백엔드 개발자,nosql
59358,백엔드 개발자 담당,인피니티익스체인지코리아,"['spring boot', 'rest api', 'aws', 'mysql', 'redis', 'spring data jpa', 'Spring Data JPA', 'Mybatis']",28,1018,3,7,서울,강남구,70,2024-03-03 12:43:34.930709,https://www.jumpit.co.kr/position/20575,서버/백엔드 개발자,spring data jpa
62664,React 프론트엔드 개발자 모집,이원커뮤니케이션,"['javascript', 'react', 'gitlab', 'gitlab ci', 'docker', 'mariadb']",3,309,4,8,서울,금천구,70,2024-03-03 12:44:42.113977,https://www.jumpit.co.kr/position/15188,프론트엔드 개발자,mariadb
62798,웹 풀스택 개발자 모집,케이알메딕스,"['php', 'mariadb', 'mysql']",12,666,1,10,서울,강남구,70,2024-03-03 12:44:00.374234,https://www.jumpit.co.kr/position/15463,웹 풀스택 개발자,mariadb
70073,[Platform]Java Backend Server Engineer,앤서스랩코리아,"['java', 'rest api', 'aws', 'spring framework', 'mysql']",11,566,5,13,서울,강남구,70,2024-03-03 12:43:25.720973,https://www.jumpit.co.kr/position/14989,서버/백엔드 개발자,rest api
70120,백엔드 개발자 채용(본사),비엠텍시스템,"['java', 'spring framework', 'spring boot', 'rest api']",89,3015,2,5,서울,송파구,70,2024-03-03 12:43:33.807134,https://www.jumpit.co.kr/position/14991,서버/백엔드 개발자,rest api
70130,백엔드 개발자 담당,인피니티익스체인지코리아,"['spring boot', 'rest api', 'aws', 'mysql', 'redis', 'spring data jpa', 'Spring Data JPA', 'Mybatis']",28,1018,3,7,서울,강남구,70,2024-03-03 12:43:34.930709,https://www.jumpit.co.kr/position/20575,서버/백엔드 개발자,rest api
70328,"백엔드 개발자 Backend Developer (API 개발, 3년이상)",스윗코리아,"['mysql', 'rest api', 'python', 'fastapi']",34,757,3,15,서울,강남구,70,2024-03-03 12:44:21.319201,https://www.jumpit.co.kr/position/15116,서버/백엔드 개발자,rest api
70486,[Unstable Treasuries] 백엔드 개발자,오파트너스,"['nosql', 'firebase', 'aws', 'docker', 'node.js', 'rest api']",4,362,3,7,서울,성동구,70,2024-03-03 12:45:14.389490,https://www.jumpit.co.kr/position/15469,서버/백엔드 개발자,rest api
70496,백엔드 개발자 채용(보령),비엠텍시스템,"['java', 'spring framework', 'spring boot', 'rest api']",1,519,4,8,충남,보령시,70,2024-03-03 12:45:20.228333,https://www.jumpit.co.kr/position/14992,서버/백엔드 개발자,rest api
70837,[병역특례] 풀스택개발 산업기능요원 모집,넛지헬스케어,"['Node.js', 'REST API', 'AWS', 'Git', 'aws', 'rest api', 'python', 'javascript', 'React', 'Redux']",59,2139,0,2,서울,강남구,70,2024-03-03 12:43:31.518904,https://www.jumpit.co.kr/position/12720,웹 풀스택 개발자,rest api
70919,솔루션 및 웹 개발자 모집(java/jsp),티오이십일콤즈,"['sw', 'java', 'jsp', 'rest api', 'react', 'jquery', 'javascript', 'mysql', 'oracle']",4,597,5,10,서울,구로구,70,2024-03-03 12:44:33.975128,https://www.jumpit.co.kr/position/15030,웹 풀스택 개발자,rest api
